;CustomerID;Recency;Frequency;Monetary;R_Score;F_Score;M_Score;RFMScore;Customer_Segmentation;CompanyName;ContactName;ContactTitle;Address;City;Country;Phone;OrderID;EmployeeID;OrderDate;RequiredDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipCountry;ProductID;UnitPrice_x;Quantity;Discount;ProductName;SupplierID;CategoryID;QuantityPerUnit;UnitPrice_y;UnitsInStock;UnitsOnOrder;ReorderLevel;Discontinued;recentpurchasedate;TotalSales
621;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10551;4;1997-05-28 00:00:00;1997-07-09 00:00:00;3;72,95;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;16;17.45;40;0.15;Pavlova;7;3;32 - 500 g boxes;17.45;29;0;10;False;1997-05-28;692.0
620;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10664;1;1997-09-10 00:00:00;1997-10-08 00:00:00;3;1,27;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;10;31.0;24;0.15;Ikura;4;8;12 - 200 ml jars;31.0;31;0;0;False;1997-09-10;740.0
619;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10352;3;1996-11-12 00:00:00;1996-11-26 00:00:00;3;1,3;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;54;5.9;20;0.15;Tourtiore;25;6;16 pies;7.45;21;0;10;False;1996-11-12;115.0
618;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10551;4;1997-05-28 00:00:00;1997-07-09 00:00:00;3;72,95;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;44;19.45;40;0.0;Gula Malacca;20;2;20 - 2 kg bags;19.45;27;0;15;False;1997-05-28;778.0
617;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10491;8;1997-03-31 00:00:00;1997-04-28 00:00:00;3;16,96;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;44;15.5;15;0.15;Gula Malacca;20;2;20 - 2 kg bags;19.45;27;0;15;False;1997-03-31;230.0
616;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10551;4;1997-05-28 00:00:00;1997-07-09 00:00:00;3;72,95;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;35;18.0;20;0.15;Steeleye Stout;16;1;24 - 12 oz bottles;18.0;20;0;15;False;1997-05-28;357.0
623;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10328;4;1996-10-14 00:00:00;1996-11-11 00:00:00;3;87,03;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;65;16.8;40;0.0;Louisiana Fiery Hot Pepper Sauce;2;2;32 - 8 oz bottles;21.05;76;0;0;False;1996-10-14;672.0
614;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10464;4;1997-03-04 00:00:00;1997-04-01 00:00:00;2;89;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;56;30.4;30;0.2;Gnocchi di nonna Alice;26;5;24 - 250 g pkgs.;38.0;21;10;30;False;1997-03-04;906.0
613;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10352;3;1996-11-12 00:00:00;1996-11-26 00:00:00;3;1,3;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;24;3.6;10;0.0;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1996-11-12;36.0
612;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10604;1;1997-07-18 00:00:00;1997-08-15 00:00:00;1;7,46;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;48;12.75;6;0.1;Chocolade;22;3;10 pkgs.;12.75;15;70;25;False;1997-07-18;76.0
611;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10464;4;1997-03-04 00:00:00;1997-04-01 00:00:00;2;89;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;43;36.8;3;0.0;Ipoh Coffee;20;1;16 - 500 g tins;46.0;17;10;25;False;1997-03-04;110.0
610;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10963;9;1998-03-19 00:00:00;1998-04-16 00:00:00;3;2,7;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;60;34.0;2;0.15;Camembert Pierrot;28;4;15 - 300 g rounds;34.0;19;0;0;False;1998-03-19;68.0
609;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10464;4;1997-03-04 00:00:00;1997-04-01 00:00:00;2;89;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;60;27.2;20;0.0;Camembert Pierrot;28;4;15 - 300 g rounds;34.0;19;0;0;False;1997-03-04;544.0
608;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10491;8;1997-03-31 00:00:00;1997-04-28 00:00:00;3;16,96;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;77;10.4;7;0.15;Original Frankfurter grone Sooe;12;2;12 boxes;13.0;32;0;15;False;1997-03-31;72.0
607;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10328;4;1996-10-14 00:00:00;1996-11-11 00:00:00;3;87,03;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;59;44.0;9;0.0;Raclette Courdavault;28;4;5 kg pkg.;55.0;79;0;0;False;1996-10-14;396.0
606;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10604;1;1997-07-18 00:00:00;1997-08-15 00:00:00;1;7,46;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;76;18.0;10;0.1;Lakkalikori;23;1;500 ml;18.0;57;0;20;False;1997-07-18;179.0
615;FURIB;48;20;7116.0;2;2;2;222;Silver Customers;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Jardim das rosas n. 32;Lisboa;Portugal;(1) 354-2534;10664;1;1997-09-10 00:00:00;1997-10-08 00:00:00;3;1,27;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;Portugal;56;38.0;12;0.15;Gnocchi di nonna Alice;26;5;24 - 250 g pkgs.;38.0;21;10;30;False;1997-09-10;454.0
633;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10366;8;1996-11-28 00:00:00;1997-01-09 00:00:00;2;10,14;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;65;16.8;5;0.0;Louisiana Fiery Hot Pepper Sauce;2;2;32 - 8 oz bottles;21.05;76;0;0;False;1996-11-28;84.0
632;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10887;8;1998-02-13 00:00:00;1998-03-13 00:00:00;3;1,25;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;25;14.0;5;0.0;NuNuCa Nuo-Nougat-Creme;11;3;20 - 450 g glasses;14.0;76;0;30;False;1998-02-13;70.0
631;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10426;4;1997-01-27 00:00:00;1997-02-24 00:00:00;1;18,69;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;64;26.6;7;0.0;Wimmers gute Semmelknodel;12;5;20 bags x 4 pieces;33.25;22;80;30;False;1997-01-27;186.0
630;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10568;3;1997-06-13 00:00:00;1997-07-11 00:00:00;3;6,54;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;10;31.0;5;0.0;Ikura;4;8;12 - 200 ml jars;31.0;31;0;0;False;1997-06-13;155.0
628;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10426;4;1997-01-27 00:00:00;1997-02-24 00:00:00;1;18,69;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;56;30.4;5;0.0;Gnocchi di nonna Alice;26;5;24 - 250 g pkgs.;38.0;21;10;30;False;1997-01-27;152.0
627;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10366;8;1996-11-28 00:00:00;1997-01-09 00:00:00;2;10,14;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;77;10.4;5;0.0;Original Frankfurter grone Sooe;12;2;12 boxes;13.0;32;0;15;False;1996-11-28;52.0
626;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10928;1;1998-03-05 00:00:00;1998-04-02 00:00:00;1;1,36;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;76;18.0;5;0.0;Lakkalikori;23;1;500 ml;18.0;57;0;20;False;1998-03-05;90.0
629;GALED;62;8;837.0;1;1;1;111;Low Value Customers;Galeroa del gastronomo;Eduardo Saavedra;Marketing Manager;Rambla de Cataluoa, 23;Barcelona;Spain;(93) 203 4560;10928;1;1998-03-05 00:00:00;1998-04-02 00:00:00;1;1,36;Galeroa del gastronomo;Rambla de Cataluoa, 23;Barcelona;Spain;47;9.5;5;0.0;Zaanse koeken;22;3;10 - 4 oz boxes;9.5;36;0;0;False;1998-03-05;48.0
648;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10874;5;1998-02-06 00:00:00;1998-03-06 00:00:00;2;19,58;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;10;31.0;10;0.0;Ikura;4;8;12 - 200 ml jars;31.0;31;0;0;False;1998-02-06;310.0
659;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10888;1;1998-02-16 00:00:00;1998-03-16 00:00:00;2;51,87;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;68;12.5;18;0.0;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1998-02-16;225.0
658;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10303;7;1996-09-11 00:00:00;1996-10-09 00:00:00;2;107,83;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;68;10.0;15;0.1;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1996-09-11;148.0
657;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10872;5;1998-02-05 00:00:00;1998-03-05 00:00:00;2;175,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;65;21.05;21;0.05;Louisiana Fiery Hot Pepper Sauce;2;2;32 - 8 oz bottles;21.05;76;0;0;False;1998-02-05;441.0
656;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10303;7;1996-09-11 00:00:00;1996-10-09 00:00:00;2;107,83;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;65;16.8;30;0.1;Louisiana Fiery Hot Pepper Sauce;2;2;32 - 8 oz bottles;21.05;76;0;0;False;1996-09-11;501.0
655;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10872;5;1998-02-05 00:00:00;1998-03-05 00:00:00;2;175,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;62;49.3;20;0.05;Tarte au sucre;29;3;48 pies;49.3;17;0;0;False;1998-02-05;985.0
654;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10872;5;1998-02-05 00:00:00;1998-03-05 00:00:00;2;175,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;64;33.25;15;0.05;Wimmers gute Semmelknodel;12;5;20 bags x 4 pieces;33.25;22;80;30;False;1998-02-05;498.0
653;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10629;4;1997-08-12 00:00:00;1997-09-09 00:00:00;3;85,46;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;64;33.25;9;0.0;Wimmers gute Semmelknodel;12;5;20 bags x 4 pieces;33.25;22;80;30;False;1997-08-12;299.0
651;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10550;7;1997-05-28 00:00:00;1997-06-25 00:00:00;3;4,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;21;10.0;6;0.1;Sir Rodney's Scones;8;3;24 pkgs. x 4 pieces;10.0;3;40;5;False;1997-05-28;59.0
650;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10629;4;1997-08-12 00:00:00;1997-09-09 00:00:00;3;85,46;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;29;123.79;20;0.0;Thoringer Rostbratwurst;12;6;50 bags x 30 sausgs.;123.79;0;0;0;True;1997-08-12;2476.0
649;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10911;3;1998-02-26 00:00:00;1998-03-26 00:00:00;1;38,19;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;1;18.0;10;0.0;Chai;1;1;10 boxes x 20 bags;18.0;39;0;10;False;1998-02-26;180.0
647;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;11009;2;1998-04-08 00:00:00;1998-05-06 00:00:00;1;59,11;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;36;19.0;18;0.25;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1998-04-08;338.0
652;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10550;7;1997-05-28 00:00:00;1997-06-25 00:00:00;3;4,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;61;28.5;10;0.1;Sirop d'orable;29;2;24 - 500 ml bottles;28.5;113;0;25;False;1997-05-28;284.0
645;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10948;3;1998-03-13 00:00:00;1998-04-10 00:00:00;3;23,39;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;55;24.0;4;0.0;Poto chinois;25;6;24 boxes x 2 pies;24.0;115;0;20;False;1998-03-13;96.0
634;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;11037;7;1998-04-21 00:00:00;1998-05-19 00:00:00;1;3,2;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;70;15.0;4;0.0;Outback Lager;7;1;24 - 355 ml bottles;15.0;15;10;30;False;1998-04-21;60.0
635;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;11009;2;1998-04-08 00:00:00;1998-05-06 00:00:00;1;59,11;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;60;34.0;9;0.0;Camembert Pierrot;28;4;15 - 300 g rounds;34.0;19;0;0;False;1998-04-08;306.0
637;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10303;7;1996-09-11 00:00:00;1996-10-09 00:00:00;2;107,83;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;40;14.7;40;0.1;Boston Crab Meat;19;8;24 - 4 oz tins;18.4;123;0;30;False;1996-09-11;584.0
638;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10550;7;1997-05-28 00:00:00;1997-06-25 00:00:00;3;4,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;17;39.0;8;0.1;Alice Mutton;7;6;20 - 1 kg tins;39.0;0;0;0;True;1997-05-28;311.0
639;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10911;3;1998-02-26 00:00:00;1998-03-26 00:00:00;1;38,19;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;17;39.0;12;0.0;Alice Mutton;7;6;20 - 1 kg tins;39.0;0;0;0;True;1998-02-26;468.0
636;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10550;7;1997-05-28 00:00:00;1997-06-25 00:00:00;3;4,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;19;9.2;10;0.0;Teatime Chocolate Biscuits;8;3;10 boxes x 12 pieces;9.2;25;0;5;False;1997-05-28;92.0
646;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10911;3;1998-02-26 00:00:00;1998-03-26 00:00:00;1;38,19;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;67;14.0;15;0.0;Laughing Lumberjack Lager;16;1;24 - 12 oz bottles;14.0;52;0;10;False;1998-02-26;210.0
641;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;11009;2;1998-04-08 00:00:00;1998-05-06 00:00:00;1;59,11;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;24;4.5;12;0.0;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1998-04-08;54.0
642;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10948;3;1998-03-13 00:00:00;1998-04-10 00:00:00;3;23,39;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;50;16.25;9;0.0;Valkoinen suklaa;23;3;12 - 100 g bars;16.25;65;0;30;False;1998-03-13;146.0
643;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10948;3;1998-03-13 00:00:00;1998-04-10 00:00:00;3;23,39;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;51;53.0;40;0.0;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1998-03-13;2120.0
644;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10872;5;1998-02-05 00:00:00;1998-03-05 00:00:00;2;175,32;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;55;24.0;10;0.05;Poto chinois;25;6;24 boxes x 2 pies;24.0;115;0;20;False;1998-02-05;240.0
640;GODOS;15;26;11811.0;3;3;3;333;Gold Customers;Godos Cocina Topica;Joso Pedro Freyre;Sales Manager;C/ Romero, 33;Sevilla;Spain;(95) 555 82 82;10888;1;1998-02-16 00:00:00;1998-03-16 00:00:00;2;51,87;Godos Cocina Topica;C/ Romero, 33;Sevilla;Spain;2;19.0;20;0.0;Chang;1;1;24 - 12 oz bottles;19.0;17;40;25;False;1998-02-16;380.0
671;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10423;6;1997-01-23 00:00:00;1997-02-06 00:00:00;3;24,5;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;31;10.0;14;0.0;Gorgonzola Telino;14;4;12 - 100 g pkgs;12.5;0;70;20;False;1997-01-23;140.0
678;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;11049;3;1998-04-24 00:00:00;1998-05-22 00:00:00;1;8,34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;12;38.0;4;0.2;Queso Manchego La Pastora;5;4;10 - 500 g pkgs.;38.0;86;0;0;False;1998-04-24;151.0
677;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10709;1;1997-10-17 00:00:00;1997-11-14 00:00:00;3;210,8;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;8;40.0;40;0.0;Northwoods Cranberry Sauce;3;2;12 - 12 oz jars;40.0;6;0;0;False;1997-10-17;1600.0
676;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10790;6;1997-12-22 00:00:00;1998-01-19 00:00:00;1;28,23;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;7;30.0;3;0.15;Uncle Bob's Organic Dried Pears;3;7;12 - 1 lb pkgs.;30.0;15;0;10;False;1997-12-22;90.0
675;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10734;2;1997-11-07 00:00:00;1997-12-05 00:00:00;3;1,63;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;30;25.89;15;0.0;Nord-Ost Matjeshering;13;8;10 - 200 g glasses;25.89;10;0;15;False;1997-11-07;388.0
674;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10652;4;1997-09-01 00:00:00;1997-09-29 00:00:00;2;7,14;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;30;25.89;2;0.25;Nord-Ost Matjeshering;13;8;10 - 200 g glasses;25.89;10;0;15;False;1997-09-01;51.0
673;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10685;4;1997-09-29 00:00:00;1997-10-13 00:00:00;2;33,75;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;10;31.0;20;0.0;Ikura;4;8;12 - 200 ml jars;31.0;31;0;0;False;1997-09-29;620.0
672;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10685;4;1997-09-29 00:00:00;1997-10-13 00:00:00;2;33,75;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;41;9.65;4;0.0;Jack's New England Clam Chowder;19;8;12 - 12 oz cans;9.65;85;0;10;False;1997-09-29;39.0
670;GOURL;12;19;8688.0;3;2;3;323;Silver Customers;Gourmet Lanchonetes;Andro Fonseca;Sales Associate;Av. Brasil, 442;Campinas;Brazil;(11) 555-9482;10709;1;1997-10-17 00:00:00;1997-11-14 00:00:00;3;210,8;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;Brazil;51;53.0;28;0.0;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1997-10-17;1484.0
